Age,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
37,Travel_Rarely,807,HR,6,EDU_HR,3,Male,63,3,1,Job_HR,1,Divorced,2073,4,Yes,22,4,4,0,7,3,3,3,2,0,2,1
32,Travel_Rarely,827,RandD,1,Life_SC,4,Male,71,3,1,Scientist,1,Single,2956,1,No,13,3,4,0,1,2,3,1,0,0,0,0
20,Travel_Frequently,871,RandD,6,Life_SC,4,Female,66,2,1,Lab_tech,4,Single,2926,1,Yes,18,3,2,0,1,5,3,1,0,1,0,1
34,Travel_Rarely,665,RandD,6,Other,1,Female,41,3,2,Scientist,3,Single,4809,1,No,14,3,3,0,16,3,3,16,13,2,10,0
37,Non-Travel,1040,RandD,2,Life_SC,3,Male,100,2,2,health_rep,4,Divorced,5163,5,No,14,3,4,1,17,2,4,1,0,0,0,0
59,Non-Travel,1420,HR,2,EDU_HR,3,Female,32,2,5,Manager,4,Married,18844,9,No,21,4,4,1,30,3,3,3,2,2,2,0
50,Travel_Frequently,1115,RandD,1,Life_SC,1,Female,73,3,5,Research_dir,2,Married,18172,3,Yes,19,3,1,0,28,1,2,8,3,0,7,0
25,Travel_Rarely,240,Sales,5,Marketing,3,Male,46,2,2,Sales_exec,3,Single,5744,1,Yes,11,3,4,0,6,1,3,6,4,0,3,1
25,Travel_Rarely,1280,RandD,7,Medical,4,Male,64,2,1,Scientist,4,Married,2889,1,No,11,3,3,2,2,2,3,2,2,2,1,0
22,Travel_Rarely,534,RandD,15,Medical,2,Female,59,3,1,Lab_tech,4,Single,2871,1,No,15,3,3,0,1,5,3,0,0,0,0,0
51,Travel_Frequently,1456,RandD,1,Medical,1,Female,30,2,3,health_rep,1,Single,7484,3,No,20,4,3,0,23,1,2,13,12,12,8,0
34,Travel_Frequently,658,RandD,7,Life_SC,1,Male,66,1,2,Lab_tech,3,Single,6074,1,Yes,24,4,4,0,9,3,3,9,7,0,6,1
54,Non-Travel,142,HR,26,EDU_HR,4,Female,30,4,4,Manager,4,Single,17328,2,Yes,12,3,3,0,23,3,3,5,3,4,4,0
24,Travel_Rarely,1127,RandD,18,Life_SC,2,Male,52,3,1,Lab_tech,3,Married,2774,0,No,12,3,3,1,6,2,3,5,3,1,2,0
34,Travel_Rarely,1031,RandD,6,Life_SC,3,Female,45,2,2,Scientist,2,Divorced,4505,6,No,15,3,3,1,12,3,3,1,0,0,0,0
37,Travel_Rarely,1189,Sales,3,Life_SC,3,Male,87,3,3,Sales_exec,4,Single,7428,2,No,12,3,1,0,12,3,3,5,3,1,3,0
34,Travel_Rarely,1354,RandD,5,Medical,3,Female,45,2,3,Manager,1,Single,11631,2,No,12,3,4,0,14,6,3,11,10,5,8,0
36,Travel_Frequently,1467,Sales,11,TECH,2,Female,92,3,3,Sales_exec,4,Married,9738,0,No,14,3,3,1,10,6,3,9,7,2,8,0
36,Travel_Rarely,922,RandD,3,Life_SC,1,Female,39,3,1,Lab_tech,4,Divorced,2835,5,No,22,4,1,1,7,2,3,1,0,0,0,0
43,Travel_Frequently,394,Sales,26,Life_SC,3,Male,92,3,4,Manager,4,Married,16959,1,Yes,12,3,4,2,25,3,4,25,12,4,12,0
30,Travel_Frequently,1312,RandD,23,Life_SC,1,Male,96,1,1,Scientist,3,Divorced,2613,1,No,25,4,3,3,10,2,2,10,7,0,9,0
33,Non-Travel,750,Sales,22,Marketing,3,Male,95,3,2,Sales_exec,2,Married,6146,0,No,13,3,1,1,8,2,4,7,7,0,7,0
56,Travel_Rarely,441,RandD,14,Life_SC,2,Female,72,3,1,Scientist,2,Married,4963,9,Yes,18,3,1,3,7,2,3,5,4,4,3,1
51,Travel_Rarely,684,RandD,6,Life_SC,1,Male,51,3,5,Research_dir,3,Single,19537,7,No,13,3,3,0,23,5,3,20,18,15,15,0
31,Travel_Rarely,249,Sales,6,Life_SC,2,Male,76,1,2,Sales_exec,3,Married,6172,4,Yes,18,3,2,0,12,3,2,7,7,7,7,1
26,Travel_Rarely,841,RandD,6,Other,3,Female,46,2,1,Scientist,2,Married,2368,1,No,19,3,3,0,5,3,2,5,4,4,3,0
58,Travel_Rarely,147,RandD,23,Medical,4,Female,94,3,3,health_rep,4,Married,10312,1,No,12,3,4,1,40,3,2,40,10,15,6,1
19,Travel_Rarely,528,Sales,22,Marketing,4,Male,50,3,1,Sales_rep,3,Single,1675,1,Yes,19,3,4,0,0,2,2,0,0,0,0,1
22,Travel_Rarely,594,RandD,2,TECH,3,Male,100,3,1,Lab_tech,4,Married,2523,0,No,14,3,3,1,3,2,3,2,1,2,1,0
49,Travel_Rarely,470,RandD,20,Medical,3,Female,96,3,2,mfg_director,1,Married,6567,1,No,14,3,3,0,16,2,2,15,11,5,11,0
43,Travel_Frequently,957,RandD,28,Medical,2,Female,72,4,1,Scientist,3,Single,4739,4,No,12,3,4,0,18,2,3,3,2,1,2,0
50,Travel_Frequently,809,Sales,12,Marketing,3,Female,77,3,3,Sales_exec,4,Single,9208,4,No,11,3,4,0,16,3,3,2,2,2,1,0
31,Travel_Rarely,542,Sales,20,Life_SC,2,Female,71,1,2,Sales_exec,3,Married,4559,3,Yes,11,3,3,1,4,2,3,2,2,2,2,1
41,Travel_Rarely,802,Sales,9,Life_SC,3,Male,96,3,3,Sales_exec,3,Divorced,8189,3,Yes,13,3,3,1,12,2,3,9,7,0,7,0
26,Travel_Rarely,1355,HR,25,Life_SC,3,Female,61,3,1,Job_HR,3,Married,2942,1,No,23,4,4,1,8,3,3,8,7,5,7,0
36,Travel_Rarely,216,RandD,6,Medical,2,Male,84,3,2,mfg_director,2,Divorced,4941,6,No,20,4,4,2,7,0,3,3,2,0,1,0
51,Travel_Frequently,1150,RandD,8,Life_SC,1,Male,53,1,3,mfg_director,4,Single,10650,2,No,15,3,4,0,18,2,3,4,2,0,3,1
39,Travel_Rarely,1329,Sales,4,Life_SC,4,Female,47,2,2,Sales_exec,3,Married,5902,4,No,14,3,3,1,17,1,4,15,11,5,9,0
25,Travel_Rarely,959,Sales,28,Life_SC,1,Male,41,2,2,Sales_exec,3,Married,8639,2,No,18,3,4,0,6,3,3,2,2,2,2,0
30,Travel_Rarely,1240,HR,9,EDU_HR,3,Male,48,3,2,Job_HR,4,Married,6347,0,Yes,19,3,4,0,12,2,1,11,9,4,7,0
32,Travel_Rarely,1033,RandD,9,Medical,1,Female,41,3,1,Lab_tech,1,Single,4200,7,No,22,4,1,0,10,2,4,5,4,0,4,1
45,Travel_Rarely,1316,RandD,29,Medical,3,Male,83,3,1,Scientist,4,Single,3452,5,No,13,3,2,0,9,2,2,6,5,0,3,0
38,Travel_Rarely,364,RandD,3,TECH,4,Female,32,3,2,Scientist,3,Single,4317,3,Yes,20,4,2,0,19,2,3,3,2,2,2,0
30,Travel_Rarely,438,RandD,18,Life_SC,1,Female,75,3,1,Scientist,3,Single,2632,1,No,14,3,3,0,5,4,2,5,4,0,4,0
32,Travel_Frequently,689,Sales,9,Medical,4,Male,35,1,2,Sales_exec,4,Divorced,4668,0,No,17,3,4,3,9,2,4,8,7,0,7,0
30,Travel_Rarely,201,RandD,5,TECH,4,Female,84,3,1,Scientist,1,Divorced,3204,5,No,14,3,4,1,8,3,3,3,2,2,2,0
30,Travel_Rarely,1427,RandD,2,Medical,2,Male,35,2,1,Lab_tech,4,Single,2720,0,No,13,3,4,0,6,3,3,5,3,1,2,0
41,Travel_Frequently,857,RandD,10,Life_SC,4,Male,91,2,4,Manager,1,Divorced,17181,4,No,13,3,2,1,21,2,2,7,6,7,7,0
41,Travel_Rarely,933,RandD,9,Life_SC,3,Male,94,3,1,Lab_tech,1,Married,2238,2,No,21,4,4,1,7,2,3,5,0,1,4,0
19,Travel_Rarely,1181,RandD,3,Medical,2,Female,79,3,1,Lab_tech,2,Single,1483,1,No,14,3,4,0,1,3,3,1,0,0,0,0
40,Travel_Frequently,1395,RandD,26,Medical,2,Female,54,3,2,Scientist,2,Divorced,5605,1,No,11,3,1,1,20,2,3,20,7,2,13,0
35,Travel_Rarely,662,Sales,1,Marketing,3,Male,94,3,3,Sales_exec,2,Married,7295,1,No,13,3,1,2,10,3,3,10,8,0,6,0
53,Travel_Rarely,1436,Sales,6,Marketing,2,Male,34,3,2,Sales_rep,3,Married,2306,2,Yes,20,4,4,1,13,3,1,7,7,4,5,0
45,Travel_Rarely,194,RandD,9,Life_SC,2,Male,60,3,2,Lab_tech,2,Divorced,2348,8,No,18,3,3,1,20,2,1,17,9,0,15,0
32,Travel_Frequently,967,Sales,8,Marketing,2,Female,43,3,3,Sales_exec,4,Single,8998,1,No,14,3,4,0,9,2,3,9,8,3,7,0
29,Non-Travel,1496,RandD,1,TECH,4,Male,41,3,2,mfg_director,3,Married,4319,1,No,13,3,1,1,10,1,3,10,7,0,9,0
51,Travel_Rarely,1169,RandD,7,Medical,2,Male,34,2,2,mfg_director,3,Married,6132,2,No,17,3,3,0,10,2,3,1,0,0,0,0
58,Travel_Rarely,1145,RandD,9,Medical,2,Female,75,2,1,Scientist,2,Married,3346,4,Yes,20,4,2,1,9,3,2,1,0,0,0,0
40,Travel_Rarely,630,Sales,4,Marketing,3,Male,67,2,3,Sales_exec,4,Married,10855,7,No,11,3,1,1,15,2,2,12,11,2,11,0
34,Travel_Frequently,303,Sales,2,Marketing,3,Female,75,3,1,Sales_rep,3,Married,2231,6,No,18,3,4,1,6,3,3,4,3,1,2,0
22,Travel_Rarely,1256,RandD,19,Medical,3,Male,80,3,1,Scientist,4,Married,2323,1,No,24,4,1,2,2,6,3,2,2,2,2,0
27,Non-Travel,691,RandD,9,Medical,4,Male,57,3,1,Scientist,2,Divorced,2024,6,No,18,3,4,1,6,1,1,2,2,2,2,0
28,Travel_Rarely,440,RandD,21,Medical,3,Male,42,3,1,Scientist,4,Married,2713,1,No,11,3,3,1,5,2,1,5,2,0,2,0
57,Travel_Rarely,334,RandD,24,Life_SC,3,Male,83,4,3,health_rep,4,Divorced,9439,3,Yes,16,3,2,1,12,2,1,5,3,1,4,0
27,Non-Travel,1450,RandD,3,Medical,3,Male,79,2,1,Scientist,3,Divorced,2566,1,Yes,15,3,4,1,1,2,2,1,1,0,1,0
50,Travel_Rarely,1452,RandD,11,Life_SC,3,Female,53,3,5,Manager,2,Single,19926,3,No,15,3,2,0,21,5,3,5,4,4,4,0
41,Travel_Rarely,465,RandD,14,Life_SC,1,Male,56,3,1,Scientist,3,Divorced,2451,4,No,12,3,1,1,13,2,3,9,8,1,8,0
30,Travel_Rarely,1339,Sales,5,Life_SC,2,Female,41,3,3,Sales_exec,4,Married,9419,2,No,12,3,3,1,12,2,3,10,9,7,4,0
38,Travel_Rarely,702,Sales,1,Life_SC,1,Female,59,2,2,Sales_exec,4,Single,8686,4,No,22,4,3,0,12,2,4,8,3,0,7,0
32,Travel_Rarely,120,RandD,6,Life_SC,3,Male,43,3,1,Scientist,3,Single,3038,3,No,20,4,1,0,8,2,3,5,4,1,4,0
27,Travel_Rarely,1157,RandD,17,TECH,3,Male,51,3,1,Scientist,2,Married,3058,0,Yes,16,3,4,1,6,3,2,5,2,1,1,0
19,Travel_Frequently,602,Sales,1,TECH,3,Female,100,1,1,Sales_rep,1,Single,2325,0,No,21,4,1,0,1,5,4,0,0,0,0,1
36,Travel_Frequently,1480,RandD,3,Medical,4,Male,30,3,1,Lab_tech,2,Single,2088,4,No,12,3,3,0,13,3,2,8,7,7,2,0
30,Non-Travel,111,RandD,9,Medical,3,Male,66,3,2,Lab_tech,1,Divorced,3072,1,No,11,3,3,2,12,4,3,12,9,6,10,0
45,Travel_Rarely,1268,Sales,4,Life_SC,3,Female,30,3,2,Sales_exec,1,Divorced,5006,4,Yes,11,3,1,1,9,3,4,5,4,0,3,0
56,Travel_Rarely,713,RandD,8,Life_SC,3,Female,67,3,1,Scientist,1,Divorced,4257,4,Yes,18,3,3,1,19,3,3,2,2,2,2,0
33,Travel_Rarely,134,RandD,2,Life_SC,3,Male,90,3,1,Scientist,4,Single,2500,0,No,14,3,1,0,4,2,4,3,1,0,2,0
19,Travel_Rarely,303,RandD,2,Life_SC,2,Male,47,2,1,Lab_tech,4,Single,1102,1,No,22,4,3,0,1,3,2,1,0,1,0,1
46,Travel_Rarely,526,Sales,1,Marketing,2,Female,92,3,3,Sales_exec,1,Divorced,10453,1,No,25,4,3,3,24,2,3,24,13,15,7,0
38,Travel_Rarely,1380,RandD,9,Life_SC,3,Female,75,3,1,Lab_tech,4,Single,2288,1,No,12,3,3,0,2,3,3,2,2,2,1,0
31,Travel_Rarely,140,RandD,12,Medical,3,Female,95,3,1,Scientist,4,Married,3929,8,Yes,23,4,3,1,7,0,3,4,2,0,2,0
34,Travel_Rarely,629,RandD,27,Medical,4,Female,95,3,1,Scientist,2,Single,2311,2,No,15,3,4,0,9,3,3,3,2,1,2,0
41,Travel_Rarely,1356,Sales,20,Marketing,2,Female,70,3,1,Sales_rep,2,Single,3140,1,Yes,22,4,4,0,4,5,2,4,3,0,2,1
50,Travel_Rarely,328,RandD,1,Medical,3,Male,86,2,1,Lab_tech,3,Married,3690,2,No,15,3,4,1,5,2,2,3,2,0,2,0
53,Travel_Rarely,1084,RandD,13,Medical,4,Female,57,4,2,mfg_director,1,Divorced,4450,1,No,11,3,3,2,5,3,3,4,2,1,3,0
33,Travel_Rarely,931,RandD,14,Medical,4,Female,72,3,1,Scientist,2,Married,2756,1,No,13,3,4,1,8,5,3,8,7,1,6,0
40,Travel_Rarely,989,RandD,4,Medical,4,Female,46,3,5,Manager,3,Married,19033,1,No,14,3,2,1,21,2,3,20,8,9,9,0
55,Travel_Rarely,692,RandD,14,Medical,3,Male,61,4,5,Research_dir,2,Single,18722,8,No,11,3,4,0,36,3,3,24,15,2,15,0
34,Travel_Frequently,1069,RandD,2,Life_SC,4,Male,45,2,2,mfg_director,3,Married,9547,1,No,17,3,3,0,10,2,2,10,9,1,9,0
51,Travel_Rarely,313,RandD,3,Medical,4,Female,98,3,4,health_rep,2,Single,13734,3,No,18,3,3,0,21,6,3,7,7,1,0,0
52,Travel_Rarely,699,RandD,1,Life_SC,3,Male,65,2,5,Manager,3,Married,19999,0,No,14,3,1,1,34,5,3,33,18,11,9,0
27,Travel_Rarely,894,RandD,9,Medical,4,Female,99,3,1,Scientist,2,Single,2279,1,No,16,3,4,0,7,2,2,7,7,0,3,0
35,Travel_Rarely,556,RandD,23,Life_SC,2,Male,50,2,2,mfg_director,3,Married,5916,3,Yes,13,3,1,0,8,1,3,1,0,0,1,1
43,Non-Travel,1344,RandD,7,Medical,4,Male,37,4,1,Scientist,4,Divorced,2089,4,No,14,3,4,3,7,3,4,5,4,2,2,0
45,Non-Travel,1195,RandD,2,Medical,1,Male,65,2,4,Manager,4,Married,16792,9,No,23,4,4,1,22,1,3,20,8,11,8,0
37,Travel_Rarely,290,RandD,21,Life_SC,2,Male,65,4,1,Scientist,1,Married,3564,1,Yes,12,3,1,1,8,3,2,8,7,1,7,0
35,Travel_Frequently,138,RandD,2,Medical,2,Female,37,3,2,Lab_tech,2,Single,4425,5,No,11,3,4,0,10,5,3,6,2,1,2,0
42,Non-Travel,926,RandD,21,Medical,3,Female,36,3,2,mfg_director,3,Divorced,5265,2,No,16,3,2,1,11,5,3,5,3,0,2,0
38,Travel_Rarely,1261,RandD,2,Life_SC,4,Male,88,3,2,mfg_director,3,Married,6553,9,No,14,3,2,0,14,3,3,1,0,0,0,0
38,Travel_Rarely,1084,RandD,29,TECH,4,Male,54,3,2,mfg_director,4,Married,6261,3,No,18,3,1,1,9,3,1,7,7,1,7,0
27,Travel_Frequently,472,RandD,1,TECH,3,Male,60,2,2,mfg_director,1,Married,4298,5,No,19,3,3,1,6,1,3,2,2,2,0,0
49,Non-Travel,1002,RandD,18,Life_SC,4,Male,92,3,2,mfg_director,4,Divorced,6804,1,Yes,15,3,1,2,7,0,3,7,7,1,7,0
34,Travel_Frequently,878,RandD,10,Medical,4,Male,43,3,1,Scientist,3,Divorced,3815,1,Yes,17,3,4,1,5,4,4,5,3,2,0,0
40,Travel_Rarely,905,RandD,19,Medical,3,Male,99,3,2,Lab_tech,4,Married,2741,8,Yes,15,3,3,1,15,2,4,7,2,3,7,0
38,Travel_Rarely,1180,RandD,29,Medical,2,Male,70,3,2,health_rep,1,Married,6673,7,Yes,19,3,2,0,17,2,3,1,0,0,0,1
29,Travel_Rarely,121,Sales,27,Marketing,2,Female,35,3,3,Sales_exec,4,Married,7639,1,No,22,4,4,3,10,3,2,10,4,1,9,1
22,Travel_Rarely,1136,RandD,5,Life_SC,4,Male,60,4,1,Scientist,2,Divorced,2328,1,Yes,16,3,1,1,4,2,2,4,2,2,2,0
36,Travel_Frequently,635,RandD,18,Medical,2,Female,73,3,1,Lab_tech,4,Single,2153,1,No,13,3,1,0,8,2,3,8,1,1,7,0
40,Non-Travel,1151,RandD,9,Life_SC,4,Male,63,2,2,health_rep,4,Married,4876,9,No,14,3,4,1,5,5,1,3,2,0,2,0
46,Travel_Rarely,644,RandD,1,Medical,4,Male,97,3,3,health_rep,1,Divorced,9396,7,No,16,3,3,1,17,3,3,4,2,0,3,0
32,Travel_Rarely,1045,Sales,4,Medical,4,Male,32,1,3,Sales_exec,4,Married,10400,1,No,11,3,3,0,14,2,2,14,8,9,8,1
30,Non-Travel,829,RandD,1,Life_SC,3,Male,88,2,3,mfg_director,3,Single,8474,1,No,22,4,3,0,12,2,3,11,8,5,8,0
27,Travel_Frequently,1242,Sales,20,Life_SC,4,Female,90,3,2,Sales_exec,3,Single,9981,1,No,14,3,4,0,7,2,3,7,7,0,7,0
51,Travel_Rarely,1469,RandD,8,Life_SC,2,Male,81,2,3,Research_dir,2,Married,12490,5,No,16,3,4,2,16,5,1,10,9,4,7,0
30,Travel_Rarely,1005,RandD,3,TECH,4,Female,88,3,1,Scientist,1,Single,2657,5,Yes,11,3,3,0,8,5,3,5,2,0,4,1
41,Travel_Rarely,896,Sales,6,Life_SC,4,Female,75,3,3,Manager,4,Single,13591,3,Yes,18,3,3,0,16,3,3,1,0,0,0,0
30,Travel_Frequently,334,Sales,26,Marketing,3,Female,52,2,2,Sales_exec,1,Single,6696,5,No,15,3,3,0,9,5,2,6,3,0,1,1
29,Travel_Rarely,992,RandD,1,TECH,3,Male,85,3,1,Scientist,3,Single,2058,0,No,14,3,4,0,7,1,2,6,2,1,5,1
45,Non-Travel,1052,Sales,6,Medical,4,Female,57,2,3,Sales_exec,4,Single,8865,6,No,12,3,4,0,23,2,3,19,7,12,8,0
54,Travel_Rarely,1147,Sales,3,Marketing,4,Female,52,3,2,Sales_exec,1,Married,5940,2,No,14,3,4,1,16,4,3,6,2,0,5,0
36,Travel_Rarely,1396,RandD,5,Life_SC,4,Male,62,3,2,Lab_tech,2,Single,5914,8,No,16,3,4,0,16,3,4,13,11,3,7,0
33,Travel_Rarely,147,RandD,4,Medical,3,Female,47,2,1,Scientist,2,Married,2622,6,No,21,4,4,0,7,3,3,3,2,1,1,0
37,Travel_Frequently,663,RandD,11,Other,2,Male,47,3,3,Research_dir,4,Divorced,12185,1,Yes,14,3,3,3,10,1,3,10,8,0,7,0
38,Travel_Rarely,119,Sales,3,Life_SC,1,Male,76,3,3,Sales_exec,3,Divorced,10609,0,No,12,3,3,2,17,6,2,16,10,5,13,0
31,Non-Travel,979,RandD,1,Medical,3,Male,90,1,2,mfg_director,3,Married,4345,0,No,12,3,4,1,6,2,3,5,4,1,4,0
59,Travel_Rarely,142,RandD,3,Life_SC,3,Male,70,2,1,Scientist,4,Married,2177,3,No,17,3,1,1,7,6,3,1,0,0,0,0
37,Travel_Frequently,319,Sales,4,Marketing,1,Male,41,3,1,Sales_rep,4,Divorced,2793,4,No,17,3,3,1,13,2,3,9,8,5,8,0
29,Travel_Frequently,1413,Sales,1,Medical,2,Female,42,3,3,Sales_exec,4,Married,7918,1,No,14,3,4,1,11,5,3,11,10,4,1,0
35,Travel_Frequently,944,Sales,1,Marketing,3,Female,92,3,3,Sales_exec,3,Single,8789,1,No,14,3,1,0,10,3,4,10,7,0,8,0
29,Travel_Rarely,896,RandD,18,Medical,3,Male,86,2,1,Scientist,4,Single,2389,1,Yes,13,3,3,0,4,3,2,4,3,0,1,1
52,Travel_Rarely,1323,RandD,2,Life_SC,3,Female,89,2,1,Lab_tech,4,Single,3212,7,No,15,3,2,0,6,3,2,2,2,2,2,0
42,Travel_Rarely,532,RandD,4,TECH,3,Male,58,3,5,Manager,4,Married,19232,1,No,11,3,4,0,22,3,3,22,17,11,15,0
59,Travel_Rarely,818,HR,6,Medical,2,Male,52,3,1,Job_HR,3,Married,2267,8,No,17,3,4,0,7,2,2,2,2,2,2,0
50,Travel_Rarely,854,Sales,1,Medical,4,Female,68,3,5,Manager,4,Divorced,19517,3,No,11,3,3,1,32,3,2,7,0,0,6,0
33,Travel_Rarely,813,RandD,14,Medical,3,Male,58,3,1,Lab_tech,4,Married,2436,5,Yes,13,3,3,1,8,2,1,5,4,0,4,1
43,Travel_Rarely,1034,Sales,16,Marketing,4,Female,80,3,4,Manager,4,Married,16064,5,Yes,22,4,3,1,22,3,3,17,13,1,9,0
33,Travel_Rarely,465,RandD,2,Life_SC,1,Female,39,3,1,Lab_tech,1,Married,2707,7,No,20,4,1,0,13,3,4,9,7,1,7,1
52,Non-Travel,771,Sales,2,Life_SC,1,Male,79,2,5,Manager,3,Single,19068,1,Yes,18,3,4,0,33,2,4,33,7,15,12,0
32,Travel_Rarely,1401,Sales,4,Life_SC,3,Female,56,3,1,Sales_rep,2,Married,3931,2,No,11,3,1,1,6,5,3,4,3,1,2,0
32,Travel_Rarely,515,RandD,1,Life_SC,4,Male,62,2,1,Lab_tech,3,Single,3730,0,Yes,14,3,4,0,4,2,1,3,2,1,2,1
39,Travel_Rarely,1431,RandD,1,Medical,3,Female,96,3,1,Lab_tech,3,Divorced,2232,7,No,14,3,3,3,7,1,3,3,2,1,2,0
32,Non-Travel,976,Sales,26,Marketing,3,Male,100,3,2,Sales_exec,4,Married,4465,0,No,18,3,1,0,4,2,3,3,2,2,2,0
41,Travel_Rarely,1411,RandD,19,Life_SC,3,Male,36,3,2,Scientist,1,Divorced,3072,2,No,16,3,1,2,17,2,2,1,0,0,0,0
40,Travel_Rarely,1300,RandD,24,TECH,1,Male,62,3,2,Scientist,4,Divorced,3319,1,No,17,3,1,2,9,3,3,9,8,4,7,0
45,Travel_Rarely,252,RandD,1,Other,3,Male,70,4,5,Manager,4,Married,19202,0,No,11,3,3,1,25,2,3,24,0,1,7,0
31,Travel_Frequently,1327,RandD,3,Medical,2,Male,73,3,3,Research_dir,3,Divorced,13675,9,No,12,3,1,1,9,3,3,2,2,2,2,0
33,Travel_Rarely,832,RandD,5,Life_SC,3,Female,63,2,1,Scientist,4,Married,2911,1,No,13,3,3,1,2,2,2,2,2,0,2,0
34,Travel_Rarely,470,RandD,2,Life_SC,4,Male,84,2,2,mfg_director,1,Married,5957,6,No,13,3,2,1,13,3,3,11,9,5,9,0
37,Travel_Rarely,1017,RandD,1,Medical,3,Female,83,2,1,Scientist,1,Married,3920,2,No,14,3,1,1,17,2,2,3,1,0,2,0
45,Travel_Frequently,1199,RandD,7,Life_SC,1,Male,77,4,2,mfg_director,3,Married,6434,4,No,17,3,4,1,9,1,3,3,2,0,2,0
37,Travel_Frequently,504,RandD,10,Medical,1,Male,61,3,3,mfg_director,3,Divorced,10048,6,No,11,3,2,2,17,5,3,1,0,0,0,1
39,Travel_Frequently,505,RandD,2,TECH,3,Female,64,3,3,health_rep,3,Single,10938,0,No,25,4,4,0,20,1,3,19,6,11,8,0
29,Travel_Rarely,665,RandD,15,Life_SC,3,Male,60,3,1,Scientist,4,Single,2340,1,No,19,3,1,0,6,1,3,6,5,1,5,0
42,Travel_Rarely,916,RandD,17,Life_SC,4,Female,82,4,2,Scientist,1,Single,6545,3,Yes,13,3,3,0,10,1,3,3,2,0,2,0
29,Travel_Rarely,1247,Sales,20,Marketing,4,Male,45,3,2,Sales_exec,4,Divorced,6931,2,No,14,3,4,1,10,2,3,3,2,0,2,0
25,Travel_Rarely,685,RandD,1,Life_SC,1,Female,62,3,2,mfg_director,3,Married,4898,0,No,12,3,4,2,5,3,3,4,2,1,2,0
42,Travel_Rarely,269,RandD,2,Medical,4,Female,56,2,1,Lab_tech,1,Divorced,2593,0,Yes,11,3,3,1,10,4,3,9,6,7,8,0
40,Travel_Rarely,1416,RandD,2,Medical,1,Male,49,3,5,Research_dir,3,Divorced,19436,0,No,19,3,4,1,22,5,3,21,7,3,9,0
51,Travel_Rarely,833,RandD,1,Life_SC,3,Male,96,3,1,Scientist,4,Married,2723,1,No,11,3,2,0,1,0,2,1,0,0,0,0
31,Travel_Frequently,307,RandD,29,Medical,3,Male,71,2,1,Lab_tech,2,Single,3479,0,No,11,3,2,0,6,2,4,5,4,1,4,1
32,Travel_Frequently,1311,RandD,7,Life_SC,2,Male,100,4,1,Lab_tech,2,Married,2794,1,No,20,4,3,0,5,3,1,5,1,0,3,0
38,Non-Travel,1327,Sales,2,Life_SC,4,Male,39,2,2,Sales_exec,4,Married,5249,3,No,18,3,4,1,13,0,3,8,7,7,5,0
32,Travel_Rarely,128,RandD,2,TECH,4,Male,84,2,2,Lab_tech,1,Single,2176,4,No,13,3,4,0,9,5,3,6,2,0,4,0
46,Travel_Rarely,488,Sales,2,TECH,3,Female,75,1,4,Manager,2,Married,16872,3,Yes,12,3,2,1,28,2,2,7,7,7,7,0
28,Travel_Rarely,529,RandD,2,Life_SC,1,Male,79,3,1,Lab_tech,3,Single,3485,2,No,11,3,3,0,5,5,1,0,0,0,0,1
29,Travel_Rarely,1210,Sales,2,Medical,1,Male,78,2,2,Sales_exec,2,Married,6644,2,No,19,3,2,2,10,2,3,0,0,0,0,0
31,Travel_Rarely,1463,RandD,23,Medical,2,Male,64,2,2,health_rep,4,Married,5582,0,No,21,4,2,1,10,2,3,9,0,7,8,0
25,Non-Travel,675,RandD,5,Life_SC,2,Male,85,4,2,health_rep,1,Divorced,4000,1,No,12,3,4,2,6,2,3,6,3,1,5,0
45,Travel_Rarely,1385,RandD,20,Medical,3,Male,79,3,4,health_rep,4,Married,13496,0,Yes,14,3,2,0,21,2,3,20,7,4,10,0
36,Travel_Rarely,1403,RandD,6,Life_SC,4,Male,47,3,1,Lab_tech,4,Married,3210,0,No,11,3,3,1,16,4,3,15,13,10,11,0
55,Travel_Rarely,452,RandD,1,Medical,4,Male,81,3,5,Manager,1,Single,19045,0,Yes,14,3,3,0,37,2,3,36,10,4,13,0
47,Non-Travel,666,RandD,29,Life_SC,1,Male,88,3,3,Manager,2,Married,11849,1,Yes,12,3,4,1,10,2,2,10,7,9,9,1
28,Travel_Rarely,1158,RandD,9,Medical,4,Male,94,3,1,Scientist,4,Married,2070,1,No,23,4,4,1,5,3,2,5,2,0,4,0
37,Travel_Rarely,228,Sales,6,Medical,3,Male,98,3,2,Sales_exec,4,Married,6502,4,No,14,3,2,1,7,5,4,5,4,0,1,0
21,Travel_Rarely,996,RandD,3,Medical,4,Male,100,2,1,Scientist,3,Single,3230,1,No,17,3,1,0,3,4,4,3,2,1,0,0
37,Non-Travel,728,RandD,1,Medical,1,Female,80,3,3,Research_dir,4,Divorced,13603,2,Yes,18,3,1,2,15,2,3,5,2,0,2,0
